tag,sentence
O,ASX
O,ANNOUNCEMENT
O,&
O,MEDIA
O,RELEASE
O,27
O,July
O,2020
O,THO
O,THICK
O,ZONE
O,OF
O,SHALLOW
O,GOLD
O,MINERALISATION
O,CONFIRMED
O,SOUTH
O,OF
O,LORD
O,NELSON
O,OPEN
O,PIT
O,","
O,SANDSTONE
O,GOLD
O,PROJECT
O,A
O,36
O,METRE
O,THICK
O,ZONE
O,OF
O,SHALLOW
O,GOLD
O,MINERALISATION
O,","
O,INCLUDING
O,20m
O,@
O,2.3g/t
O,gold
O,from
O,64m
O,Sandstone
O,Gold
O,Project
O,•
O,First
O,two
O,holes
O,(
O,SRC182
O,and
O,SRC183
O,)
O,of
O,the
O,Company
O,’
O,s
O,initial
O,1
O,","
O,500m
O,infill
O,drilling
O,program
O,have
O,been
O,received
O,Located
O,in
O,a
O,world
O,class
O,gold
O,province
O,in
O,WA
B-E,•
B-D,20m
B-E,@
B-P,2.3
I-P,g/t
B-M,gold
B-E,from
B-D,64m
B-H,(
I-H,SRC183
I-H,)
O,within
O,a
O,broader
O,zone
O,of
O,:
O,Current
O,resource
O,is
O,6.2Mt
O,@
B-E,•
B-D,36m
B-E,@
B-P,1.6
I-P,g/t
B-M,gold
B-E,from
B-D,48m.
B-P,1.7
I-P,g/t
B-M,gold
O,for
O,331
O,","
O,000oz
B-E,•
B-D,4m
B-E,@
B-P,4.1
I-P,g/t
B-M,gold
B-E,from
B-D,112m
B-H,(
I-H,SRC182
I-H,)
O,Multiple
O,targets
O,•
O,RC
O,drilling
O,targeting
O,shallow
O,mineralisation
O,(
O,~50m
O,vertical
O,depth
O,)
O,has
O,confirmed
O,a
O,new
O,repeat
O,lode
O,200m
O,to
O,the
O,south
O,of
O,the
O,Lord
O,Nelson
O,pit
O,Multi
O,million
O,oz
O,potential
O,Significant
O,landholding
O,of
O,•
O,These
O,latest
O,infill
O,holes
O,(
O,drilled
O,on
O,40m
O,spacing
O,)
O,followed
O,up
O,on
O,the
O,recent
O,shallow
O,over
O,800km2
O,within
O,a
O,major
O,mineralisation
O,results
O,announced
O,on
O,2
O,April
O,2020
O,","
O,including
O,:
O,gold
O,district
B-E,•
B-D,23m
B-E,@
B-P,3.8
I-P,g/t
B-M,gold
B-E,from
B-D,106m
B-H,(
I-H,SRC168
I-H,)
O,including
O,:
B-E,•
B-D,6m
B-E,@
B-P,4.6
I-P,g/t
B-M,gold
B-E,from
B-D,106m
O,","
O,and
O,Capital
O,Structure
B-E,•
B-D,10m
B-E,@
B-P,4.5
I-P,g/t
B-M,gold
B-E,from
B-D,116m
O,Issued
O,Shares
O,:
O,293m
O,Share
O,Price
O,:
O,$0.071
B-E,•
B-D,10m
B-E,@
B-P,4.1
I-P,g/t
B-M,gold
B-E,from
B-D,34m
B-H,(
I-H,SRC169
I-H,)
O,including
O,:
O,Market
O,Cap
O,:
O,$21m
B-E,•
B-D,2m
B-E,@
B-P,12.8
I-P,g/t
B-M,gold
B-E,from
B-D,36m
O,•
O,Recent
O,high-grade
O,gold
O,intersections
O,in
O,oxide
O,","
O,transitional
O,and
O,primary
O,zones
O,have
O,Directors
O,extended
O,the
O,gold
O,mineralisation
O,footprint
O,at
O,Lord
O,Nelson
O,to
O,over
O,870m.
O,Non-
O,Executive
O,Chairman
O,Richard
O,Monti
O,•
O,A
O,further
O,8
O,","
O,500m
O,of
O,the
O,planned
O,first
O,stage
O,RC
O,drilling
O,to
O,re-commence
O,in
O,mid-
O,Managing
O,Director
O,August
O,to
O,test
O,additional
O,repeat
O,gold
O,lode
O,targets
O,along
O,the
O,Lords
O,’
O,corridor
O,and
O,multiple
O,other
O,targets.
O,Matthew
O,Bowles
O,Non-Executive
O,Director
O,•
O,RC
O,drilling
O,targeting
O,primary
O,gold
O,mineralisation
O,beneath
O,the
O,open-pit
O,has
O,been
O,Terry
O,Wheeler
O,completed
O,-
O,assay
O,results
O,pending
O,Non-Executive
O,Director
O,•
O,Results
O,to
O,date
O,continue
O,to
O,highlight
O,the
O,likelihood
O,of
O,a
O,large
O,scale
O,gold
O,Dr
O,Jingbin
O,Wang
O,mineralisation
O,system
O,open
O,along
O,strike
O,","
O,down-dip
O,and
O,down-plunge
O,within
O,the
O,regional
O,Edale
O,Shear
O,zone.
O,Company
O,Secretary
O,&
O,CFO
O,Graeme
O,Smith
O,•
O,Alto
O,’
O,s
O,current
O,total
O,global
O,Indicated
O,and
O,Inferred
O,(
O,JORC
O,2012
O,)
O,Mineral
O,Resource
O,Estimate
O,for
O,the
O,Sandstone
O,Project
O,of
O,6.2Mt
O,@
O,1.7g/t
O,gold
O,for
O,330
O,","
