tag,sentence
O,16
O,FEBRUARY
O,2022
O,ASX
O,RELEASE
O,WIDE
O,COPPER
O,INTERSECTIONS
O,AT
O,MT
O,VENN
O,HIGHLIGHTS
O,
O,Cosmo
O,intersects
O,thick
O,","
O,shallow
O,and
O,high-grade
O,zones
O,of
O,copper
O,mineralisation
O,from
O,a
O,six-hole
O,RC
O,drilling
O,program
O,at
O,the
O,Company
O,’
O,s
O,flagship
O,Mt
O,Venn
O,copper-nickel-cobalt
O,project
O,
O,Significant
O,intersections
O,include
O,:
O,o
B-D,46m
B-E,@
B-P,0.80%
B-M,Cu
B-E,from
B-D,141m
B-E,in
B-H,21MVRC001
O,including
O,‒
B-D,12m
B-E,@
B-P,1.26%
B-M,Cu
B-E,from
B-D,155m
O,and
O,‒
B-D,13m
B-E,@
B-P,1.06%
B-M,Cu
B-E,from
B-D,170m
B-E,o
B-D,23m
B-E,@
B-P,0.74%
B-M,Cu
B-E,from
B-D,158m
B-E,in
B-H,21MVRC002
B-E,o
B-D,67m
B-E,@
B-P,0.50%
B-M,Cu
B-E,from
B-D,47m
B-E,in
B-H,21MVRC003
B-E,o
B-D,15m
B-E,@
B-P,0.29%
B-M,Cu
B-E,from
B-D,154m
B-E,in
B-H,21MVRC004
O,
O,Mineralised
O,intervals
O,in
O,the
O,first
O,four
O,holes
O,demonstrate
O,significantly
O,higher
O,copper
O,grades
O,and
O,widths
O,compared
O,to
O,previous
O,intersections
O,drilled
O,at
O,Mt
O,Venn
O,
O,Sulphide
O,mineralisation
O,extends
O,to
O,surface
O,with
O,very
O,little
O,weathering
O,and
O,has
O,been
O,defined
O,over
O,1.5km
O,","
O,remaining
O,open
O,down
O,dip
O,and
O,along
O,strike
O,
O,Drilling
O,results
O,supports
O,Cosmo
O,’
O,s
O,strategy
O,to
O,generate
O,an
O,Exploration
O,Target
O,for
O,Mt
O,Venn
O,this
O,quarter
O,with
O,proposals
O,from
O,respected
O,resource
O,consultants
O,currently
O,under
O,review
O,
O,Further
O,RC
O,drilling
O,planned
O,for
O,March
O,focused
O,on
O,identifying
O,high
O,grade
O,zones
O,and
O,testing
O,extensional
O,targets
O,to
O,significantly
O,extend
O,sulphide
O,mineralisation
O,along
O,strike
O,and
O,at
O,depth
O,
O,Cosmo
O,is
O,well
O,funded
O,following
O,a
O,successful
O,$5.1M
O,IPO
O,and
O,listing
O,in
O,January
O,2022
O,Cosmo
O,’
O,s
O,Managing
O,Director
O,","
O,James
O,Merrillees
O,commented
O,:
O,“
O,This
O,is
O,a
O,great
O,start
O,for
O,Cosmo
O,","
O,with
O,the
O,widest
O,high-grade
O,copper
O,hits
O,drilled
O,at
O,Mt
O,Venn
O,to
O,date
O,providing
O,a
O,strong
O,platform
O,to
O,support
O,the
O,definition
O,of
O,an
O,Exploration
O,Target
O,for
O,the
O,Project.
O,With
O,thick
O,","
O,continuous
O,copper
O,mineralisation
O,including
O,wide
O,zones
O,of
O,+1%
O,copper
O,the
O,Company
O,looks
O,forward
O,to
O,testing
O,for
O,extensions
O,and
O,the
O,potential
O,for
O,further
O,high
O,grade
O,","
O,near
O,surface
O,mineralisation
O,at
O,Mt
O,Venn.
O,I
O,’
O,d
O,also
O,like
O,to
O,acknowledge
O,the
O,support
O,of
O,our
O,investors
O,with
O,the
O,recently
O,completed
O,IPO
O,and
O,$5.1m
O,capital
O,raising
O,culminating
O,in
O,our
O,successful
O,ASX-listing
O,on
O,31
O,January.
O,”
O,Cosmo
O,Metals
O,Level
O,1
O,","
O,51
O,Colin
O,Street
O,Telephone
O,:
O,+61
O,(
O,8
O,)
O,6400
O,5301
O,Shares
O,on
O,Issue
O,:
O,50.5M
O,West
O,Perth
O,WA
O,6005
O,Email
O,:
O,admin@cosmometals.com.au
O,Market
O,Cap
O,:
O,$10.1M
O,(
O,at
O,$0.20
O,IPO
O,Price
O,)
O,cosmometals.com.au
O,ASX
O,:
O,CMO
O,Cash
O,:
O,$5.1M
O,(
O,at
O,listing
O,)
O,1
O,ASX
O,RELEASE
O,|
O,WIDE
O,COPPER
O,INTERSECTIONS
O,AT
O,MT
O,VENN
O,MT
O,VENN
O,RC
O,DRILLING
O,Cosmo
O,Metals
O,Ltd
O,(
O,“
O,Cosmo
O,”
O,or
O,the
O,“
O,Company
O,”
O,)
O,(
O,ASX
O,:
O,CMO
O,)
O,is
O,pleased
O,to
O,announce
O,thick
O,","
O,higher-grade
O,zones
O,of
O,copper
O,mineralisation
O,have
O,been
O,intersected
O,in
O,a
O,six-hole
O,","
O,1
O,","
O,116m
O,reverse
O,circulation
O,(
O,RC
O,)
O,drilling
O,program
O,at
O,Mt
O,Venn
O,","
O,within
O,the
O,Company
O,’
O,s
O,Yamarna
O,Cu-Ni-Co
O,Project
O,east
O,of
O,Laverton
O,in
O,Western
O,Australia
O,(
O,refer
O,Figures
O,1
O,&
O,2
O,)
O,.
O,Figure
O,1
O,:
O,Cosmo
O,Metals
O,’
O,Yamarna
O,Project
O,","
O,Eastern
O,Goldfields
O,Western
O,Australia.
O,Location
O,of
O,Mt
O,Venn
O,and
O,ELA
O,38/3640
O,(
O,Mt
O,Venn
O,North
O,)
O,with
O,selected
O,historical
O,intersections
O,on
O,regional
O,airborne
O,magnetic
O,imagery
O,(
O,RTP
O,TMI
O,)
O,.
O,For
O,details
O,of
O,historical
O,intersections
O,","
O,including
O,JORC
O,Table
O,1
O,","
O,refer
O,Independent
O,Geologist
O,’
O,s
O,Report
O,within
O,Cosmo
O,Metals
O,’
O,Prospectus
O,dated
O,22
O,November
O,20211.
O,COSMOMETALS.COM.AU
O,2
O,ASX
O,RELEASE
O,|
O,WIDE
O,COPPER
O,INTERSECTIONS
O,AT
O,MT
O,VENN
O,Figure
O,2
O,:
O,Cosmo
O,Metals
O,’
O,Mt
O,Venn
O,Project.
O,2021
O,RC
O,drilling
O,with
O,selected
O,historical
O,drill
O,intersection
O,on
O,aerial
O,photo
O,background.
O,For
O,details
O,of
O,historical
O,intersections
O,","
O,including
O,JORC
O,Table
O,1
O,","
O,refer
O,Independent
O,Geologist
O,’
O,s
O,Report
O,within
O,Cosmo
O,Metals
O,’
O,Prospectus
O,dated
O,22
O,November
O,20211.
O,COSMOMETALS.COM.AU
O,3
O,ASX
O,RELEASE
O,|
O,WIDE
O,COPPER
O,INTERSECTIONS
O,AT
O,MT
O,VENN
O,Significant
O,intersections
O,from
O,the
O,drilling
O,program
O,include
O,(
O,refer
O,Figures
O,2
O,","
O,3
O,&
O,4
O,)
O,:
O,
B-D,46m
B-E,@
B-P,0.80%
B-M,Cu
B-E,","
B-P,0.06%
B-M,Ni
B-E,from
B-D,141m
B-E,in
B-H,21MVRC001
O,including
O,o
B-D,1m
B-E,@
B-P,1.40%
B-M,Cu
B-E,from
B-D,151m
O,and
O,o
B-D,12m
B-E,@
B-P,1.26%
B-M,Cu
B-E,from
B-D,155m
O,and
O,o
B-D,13m
B-E,@
B-P,1.06%
B-M,Cu
O,from
B-D,170m
O,
B-D,23m
B-E,@
B-P,0.74%
B-M,Cu
B-E,","
B-P,0.06%
B-M,Ni
B-E,from
B-D,158m
B-E,in
B-H,21MVRC002
O,including
O,o
B-D,1m
B-E,@
B-P,1.81%
B-M,Cu
B-E,from
B-D,158m
O,and
O,o
B-D,1m
B-E,@
B-P,1.01%
B-M,Cu
B-E,from
B-D,162m
O,and
O,o
B-D,2m
B-E,@
B-P,1.26%
B-M,Cu
B-E,from
B-D,170m
O,and
O,o
B-D,1m
B-E,@
B-P,1.83%
B-M,Cu
B-E,from
B-D,175m
O,and
O,o
B-D,1m
B-E,@
B-P,1.66%
B-M,Cu
B-E,from
B-D,180m
O,and
O,
B-D,67m
B-E,@
B-P,0.50%
B-M,Cu
B-E,","
B-P,0.13%
B-M,Ni
B-E,from
B-D,47m
B-E,in
B-H,21MVRC003
O,including
O,o
B-D,1m
B-E,@
B-P,1.31%
B-M,Cu
B-E,from
B-D,64m
O,and
O,o
B-D,1m
B-E,@
B-P,2.05%
B-M,Cu
B-E,from
B-D,70m
O,and
O,o
B-D,1m
B-E,@
B-P,1.40%
B-M,Cu
B-E,from
B-D,94m
O,and
O,o
B-D,1m
B-E,@
B-P,1.23%
B-M,Cu
B-E,from
B-D,97m
O,and
O,o
B-D,3m
B-E,@
B-P,1.11%
B-M,Cu
B-E,from
B-D,101m
O,and
O,
B-D,15m
B-E,@
B-P,0.29%
B-M,Cu
B-E,","
B-P,0.06%
B-M,Ni
B-E,from
B-D,154m
B-E,in
B-H,21MVRC004
O,DISCUSSION
O,OF
O,RESULTS
O,Copper-rich
O,sulphide
O,mineralisation
O,at
O,Mt
O,Venn
O,is
O,hosted
O,within
O,gabbroic
O,rocks
O,of
O,the
O,Mt
O,Venn
O,Igneous
O,Complex
O,","
O,with
O,more
O,than
O,three
O,kilometres
O,of
O,strike
O,to
O,the
O,south
O,remaining
O,untested
O,as
O,well
O,as
O,areas
O,down
O,dip
O,from
O,the
O,currently
O,drilled
O,sections
O,(
O,refer
O,figures
O,2
O,","
O,3
O,&
O,4
O,)
O,.
O,The
O,above
O,holes
O,were
O,drilled
O,into
O,the
O,‘
O,Western
O,(
O,footwall
O,)
O,Zone
O,’
O,at
O,Mt
O,Venn
O,and
O,successfully
O,expanded
O,the
O,grades
O,and
O,widths
O,of
O,mineralisation
O,in
O,the
O,earlier
O,reported
O,drilling
O,including
O,the
O,higher-grade
O,zones
O,noted
O,above
O,in
O,hole
O,21MVRC001.
O,Mineralisation
O,in
O,21MVRC001
O,is
O,interpreted
O,to
O,be
O,associated
O,with
O,a
O,‘
O,flexure
O,’
O,in
O,the
O,target
O,basal
O,contact
O,zone
O,and
O,work
O,is
O,ongoing
O,to
O,target
O,this
O,position
O,along
O,strike
O,and
O,repeats
O,of
O,it
O,at
O,depth
O,(
O,refer
O,Figure
O,3
O,)
O,.
O,COSMOMETALS.COM.AU
O,4
O,ASX
O,RELEASE
O,|
O,WIDE
O,COPPER
O,INTERSECTIONS
O,AT
O,MT
O,VENN
O,Figure
O,3
O,:
O,Cross
O,section
O,6
O,887
O,450
O,(
O,view
O,looking
O,north
O,)
O,with
O,hole
B-H,21MVRC001
O,with
O,higher
O,grade
O,zone
O,coincident
O,with
O,a
O,‘
O,flexure
O,’
O,in
O,the
O,basement
O,contact.
O,Hole
B-H,21MVRC003
O,successfully
O,intersected
O,near-surface
O,extensions
O,of
O,the
O,mineralisation
O,intersected
O,in
O,historical
O,hole
B-H,18MVRC003
O,which
O,included
B-D,30m
B-E,@
B-P,0.55%
B-M,Cu
O,(
O,refer
O,Figure
O,4
O,and
O,the
O,Independent
O,Geologist
O,’
O,s
O,Report
O,within
O,Cosmo
O,Metals
O,’
O,Prospectus
O,dated
O,22
O,November
O,2021
O,)
O,1.
O,Hole
B-H,21MVTRC004
O,","
O,drilled
O,on
O,the
O,same
O,section
O,as
B-H,21MVRC003
O,","
O,targeted
O,a
O,down
O,dip
O,position
O,of
O,this
O,mineralised
O,horizon
O,","
O,however
O,the
O,hole
O,was
O,terminated
O,after
O,passing
O,through
O,a
O,fault
O,zone
O,and
O,may
O,not
O,have
O,been
O,drilled
O,deep
O,enough
O,to
O,intersect
O,the
O,deeper
O,zone
O,of
O,mineralisation
O,in
O,holes
B-H,21MVRC003
O,and
B-H,18MVRC003.
O,Sulphide
O,(
O,chalcopyrite-pyrrhotite
O,)
O,mineralised
O,zones
O,are
O,interpreted
O,to
O,extend
O,to
O,surface
O,with
O,very
O,little
O,weathering
O,logged.
O,Holes
B-H,21MVRC005
O,and
B-H,21MVRC006
O,were
O,drilled
O,on
O,northern
O,extensions
O,to
O,Mt
O,Venn
O,and
O,intersected
O,narrow
O,zones
O,of
O,copper
O,and
O,nickel
O,including
O,numerous
O,intervals
O,with
O,>0.15%
O,Cu
O,such
O,as
O,(
O,refer
O,Figure
O,2
O,and
O,Table
O,2
O,for
O,all
O,intervals
O,)
O,:
B-E,
B-D,2m
B-E,@
B-P,0.48%
B-M,Cu
B-E,","
B-P,0.10%
B-M,Ni
B-E,from
B-D,56m
B-E,in
B-H,21MVRC005
B-E,
B-D,4m
B-E,@
B-P,0.19%
B-M,Cu
B-E,","
B-P,0.08%
B-M,Ni
B-E,from
B-D,56m
B-E,in
B-H,21MVRC005
B-E,
B-D,8m
B-E,@
B-P,0.48%
B-M,Cu
B-E,","
B-P,0.06%
B-M,Ni
B-E,from
B-D,76m
B-E,in
B-H,21MVRC006
O,COSMOMETALS.COM.AU
O,5
O,ASX
O,RELEASE
O,|
O,WIDE
O,COPPER
O,INTERSECTIONS
O,AT
O,MT
O,VENN
O,The
O,Company
O,is
O,reviewing
O,the
O,significance
O,of
O,these
O,results
O,including
O,understanding
O,the
O,structural
O,setting
O,and
O,implications
O,for
O,extensions
O,of
O,mineralisation
O,to
O,the
O,north.
O,Figure
O,4
O,:
O,Cross
O,section
O,6
O,887
O,625
O,(
O,view
O,looking
O,north
O,)
O,with
O,hole
O,21MVRC003
O,defining
O,near
O,surface
O,extensions
O,of
O,historical
O,hole
O,18MVRC003.
O,Hole
O,21MVRC004
O,appears
O,to
O,have
O,‘
O,clipped
O,’
O,a
O,fault
O,and
O,been
O,terminated
O,prior
O,to
O,intersecting
O,the
O,depth
O,extensions
O,below
O,this
O,zone.
O,NICKEL
O,POTENTIAL
O,AT
O,MT
O,VENN
O,Although
O,nickel
O,is
O,generally
O,low
O,tenor
O,throughout
O,Mt
O,Venn
O,","
O,there
O,are
O,several
O,areas
O,where
O,drilling
O,has
O,intersected
O,higher-grade
O,nickel
O,mineralisation
O,including
O,historical
O,hole
O,MVRC010
O,","
O,within
O,Cosmo
O,’
O,s
O,Mt
O,Venn
O,North
O,tenement
O,application
O,E36/2680
O,","
O,which
O,intersected
O,(
O,refer
O,Figure
O,1
O,and
O,the
O,Independent
O,Geologist
O,’
O,s
O,Report
O,within
O,Cosmo
O,Metals
O,’
O,Prospectus
O,dated
O,22
O,November
O,2021
O,)
O,1
O,:
O,
O,4m
O,@
O,1.3%
O,Cu
O,and
O,0.7%
O,Ni
O,from
O,33m
O,MVRC010
O,is
O,coincident
O,with
O,a
O,NNW-trending
O,shear
O,zone
O,","
O,and
O,is
O,the
O,highest
O,nickel
O,grade
O,intersected
O,in
O,the
O,belt
O,","
O,and
O,which
O,has
O,never
O,been
O,followed
O,up
O,with
O,further
O,drilling.
O,Along
O,with
O,numerous
O,other
O,high
O,priority
O,targets
O,Mt
O,Venn
O,North
O,represents
O,a
O,compelling
O,exploration
O,opportunity
O,for
O,the
O,Company
O,once
O,access
O,agreements
O,and
O,approvals
O,are
O,in
O,place.
O,COSMOMETALS.COM.AU
O,6
O,ASX
O,RELEASE
O,|
O,WIDE
O,COPPER
O,INTERSECTIONS
O,AT
O,MT
O,VENN
O,FURTHER
O,WORK
O,The
O,Company
O,is
O,engaging
O,a
O,well-credentialled
O,resource
O,consulting
O,group
O,to
O,define
O,an
O,initial
O,Exploration
O,Target
O,at
O,Mt
O,Venn
O,in
O,line
O,with
O,the
O,JORC
O,Code
O,(
O,2012
O,)
O,.
O,According
O,to
O,the
O,JORC
O,Code
O,an
O,Exploration
O,Target
O,is
O,defined
O,as
O,:
O,“
O,…
O,a
O,statement
O,or
O,estimate
O,of
O,the
O,exploration
O,potential
O,of
O,a
O,mineral
O,deposit
O,in
O,a
O,defined
O,geological
O,setting
O,where
O,the
O,statement
O,or
O,estimate
O,","
O,quoted
O,as
O,a
O,range
O,of
O,tonnes
O,and
O,a
O,range
O,of
O,grade
O,(
O,or
O,quality
O,)
O,","
O,relates
O,to
O,mineralisation
O,for
O,which
O,there
O,has
O,been
O,insufficient
O,exploration
O,to
O,estimate
O,a
O,Mineral
O,Resource.
O,”
O,The
O,definition
O,of
O,this
O,Exploration
O,Target
O,","
O,planned
O,for
O,completion
O,late
O,this
O,quarter
O,","
O,will
O,be
O,fundamental
O,to
O,planning
O,further
O,drilling
O,required
O,to
O,upgrade
O,Mt
O,Venn
O,to
O,a
O,JORC
O,compliant
O,resource
O,as
O,well
O,as
O,testing
O,the
O,mineralisation
O,potential
O,beyond
O,the
O,current
O,drilling
O,limits.
O,A
O,drilling
O,contractor
O,has
O,been
O,sourced
O,to
O,commence
O,this
O,program
O,in
O,March
O,to
O,avoid
O,potential
O,weather-
O,related
O,delays
O,in
O,the
O,current
O,fire
O,season.
O,The
O,Company
O,also
O,looks
O,forward
O,to
O,gaining
O,approvals
O,to
O,commence
O,exploration
O,works
O,at
O,Mt
O,Venn
O,North
O,","
O,including
O,MVRC010
O,with
O,the
O,best
O,nickel
O,grades
O,encountered
O,in
O,Cosmos
O,Yamarna
O,Project
O,to
O,date.
O,This
O,announcement
O,is
O,authorised
O,for
O,release
O,to
O,the
O,ASX
O,by
O,the
O,Board
O,of
O,Cosmo
O,Metals
O,Ltd.
O,For
O,further
O,information
O,please
O,contact
O,:
O,James
O,Merrillees
O,(
O,Managing
O,Director
O,)
O,Lucas
O,Robinson
O,Cosmo
O,Metals
O,Corporate
O,Storytime
O,Phone
O,+61
O,8
O,6400
O,5301
O,Mobile
O,+61
O,408
O,228
O,889
O,Email
O,:
O,admin@cosmometals.com.au
O,Email
O,:
O,lucas@corporatestorytime.com
O,Website
O,:
O,cosmometals.com.au
O,Follow
O,CMO
O,on
O,LinkedIn
O,Follow
O,CMO
O,on
O,Twitter
O,COSMOMETALS.COM.AU
O,7
O,ASX
O,RELEASE
O,|
O,WIDE
O,COPPER
O,INTERSECTIONS
O,AT
O,MT
O,VENN
O,About
O,Cosmo
O,Metals
O,Ltd
O,Cosmo
O,Metals
O,Ltd
O,(
O,Cosmo
O,;
O,ASX
O,:
O,CMO
O,)
O,is
O,an
O,ASX-listed
O,","
O,base
O,metals
O,exploration
O,company
O,focused
O,on
O,the
O,advancement
O,of
O,its
O,flagship
O,Mt
O,Venn
O,","
O,Winchester
O,and
O,Eastern
O,Mafic
O,projects
O,in
O,the
O,underexplored
O,Yamarna
O,Belt
O,","
O,in
O,the
O,Eastern
O,Goldfields
