tag,sentence
O,ASX
O,Announcement
O,23rd
O,June
O,2021
O,Further
O,Assays
O,Received
O,from
O,Phase
O,1
O,Drilling
O,at
O,Murchison
O,Gold
O,Project
O,Highlights
O,:
O,•
O,Phase
O,1
O,drilling
O,program
O,continues
O,to
O,deliver
O,on
O,the
O,Company
O,’
O,s
O,stated
O,goal
O,–
O,to
O,systematically
O,test
O,several
O,promising
O,exploration
O,targets
O,with
O,a
O,view
O,to
O,define
O,and
O,prioritise
O,targets
O,for
O,Phase
O,2
O,drilling
O,commencing
O,in
O,H2
O,2021
O,•
O,Drilling
O,at
O,Margaret
O,has
O,confirmed
O,100m
O,of
O,strike
O,in
O,the
O,footwall
O,of
O,the
O,high-grade
O,Suzie
O,Mineral
O,Resource
O,–
O,drill
O,intercepts
O,include
O,:
B-E,o
B-D,3.0m
B-E,@
B-P,2.52g/t
B-M,Au
B-E,from
B-D,136m
B-E,including
B-D,1.0m
B-E,@
B-P,7.00g/t
B-M,Au
B-E,in
B-H,21AWRC0008
B-E,o
B-D,9.0m
B-E,@
B-P,1.14g/t
B-M,Au
B-E,from
B-D,150m
B-E,including
B-D,2.0m
B-E,@
B-P,3.09g/t
B-M,Au
B-E,in
B-H,21AWRC0009
O,•
O,Margaret
O,remains
O,open
O,at
O,depth
O,and
O,importantly
O,these
O,drill
O,results
O,point
O,to
O,the
O,width
O,of
O,the
O,mineralisation
O,increasing
O,at
O,depth
O,•
O,Drilling
O,at
O,Margaret
O,indicates
O,the
O,presence
O,of
O,a
O,structure
O,analogous
O,to
O,the
O,Judy
O,South
O,structure
O,which
O,was
O,mined
O,by
O,Doray
O,Minerals
O,Limited
O,up
O,until
O,2017
O,Latitude
O,Consolidated
O,Limited
O,(
O,ASX
O,:
O,LCD
O,)
O,(
O,“
O,Latitude
O,”
O,or
O,“
O,the
O,Company
O,”
O,)
O,is
O,pleased
O,to
O,report
O,further
O,assay
O,results
O,from
O,the
O,Phase
O,1
O,drill
O,program
O,currently
O,underway
O,at
O,the
O,Company
O,’
O,s
O,Murchison
O,Gold
O,Project
O,in
O,Western
O,Australia.
O,This
O,release
O,relates
O,to
O,drill
O,holes
O,targeting
O,the
O,Margaret
O,","
O,Eastern
O,Link
O,and
O,Highway
O,targets
O,(
O,Figure
O,1
O,)
O,.
O,The
O,Phase
O,1
O,drilling
O,program
O,continues
O,to
O,deliver
O,on
O,the
O,Company
O,’
O,s
O,stated
O,goal
O,","
O,which
O,is
O,to
O,systematically
O,test
O,several
O,promising
O,exploration
O,targets
O,within
O,the
O,Murchison
O,Gold
O,Project
O,tenure.
O,The
O,most
O,prospective
O,of
O,these
O,targets
O,will
O,then
O,be
O,advanced
O,with
O,further
O,drilling
O,as
O,part
O,of
O,the
O,Phase
O,2
O,exploration
O,program
O,in
O,H2
O,2021.
O,The
O,Phase
O,1
O,drilling
O,program
O,has
O,so
O,far
O,confirmed
O,the
O,new
O,interpretation
O,of
O,Suzie
O,North
O,to
O,be
O,correct
O,(
O,refer
O,ASX
O,announcement
O,dated
O,15th
O,June
O,2021
O,)
O,and
O,has
O,now
O,confirmed
O,the
O,continuity
O,of
O,mineralisation
O,at
O,Margaret.
O,Drilling
O,at
O,Margaret
O,indicates
O,the
O,presence
O,of
O,a
O,structure
O,analogous
O,to
O,Judy
O,South
O,","
O,which
O,was
O,successfully
O,mined
O,by
O,Doray
O,Minerals
O,Limited
O,(
O,“
O,Doray
O,”
O,)
O,as
O,recently
O,as
O,2017.
O,Given
O,the
O,positive
O,indications
O,from
O,this
O,initial
O,drilling
O,at
O,Margaret
O,","
O,further
O,drilling
O,targeting
O,down
O,plunge
O,extensions
O,of
O,the
O,high-grade
O,Margaret
O,shoot
O,will
O,form
O,part
O,of
O,the
O,Company
O,’
O,s
O,Phase
O,2
O,exploration
O,drilling
O,program.
O,Latitude
O,Consolidated
O,Limited
O,www.latitudeconsolidated.com.au
O,Ground
O,Floor
O,","
O,16
O,Ord
O,Street
O,","
O,West
O,Perth
O,WA
O,6005
O,ASX
O,:
O,LCD
O,Figure
O,1
O,:
O,Plan
O,showing
O,Margaret
O,","
O,Eastern
O,Link
O,and
O,Highway
O,targets
O,in
O,relation
O,to
O,existing
O,mineral
O,resources
O,at
O,Andy
O,Well.
O,Commenting
O,on
O,Phase
O,1
O,drilling
O,progress
O,","
O,CEO
O,Tim
O,Davidson
O,said
O,:
O,“
O,We
O,are
O,pleased
O,with
O,the
O,results
O,being
O,delivered
O,from
O,our
O,Phase
O,1
O,drilling
O,program
O,which
O,continues
O,to
O,systematically
O,test
O,several
O,exploration
O,targets
O,across
O,the
O,Murchison
O,Gold
O,Project
