tag,sentence
O,ASX
O,Announcement
O,15th
O,February
O,2022
O,Excellent
O,Drilling
O,Results
O,Returned
O,from
O,the
O,Murchison
O,Project
O,
O,Excellent
O,shallow
O,gold
O,results
O,from
O,RC
O,pre-collars
O,drilled
O,at
O,Turnberry
O,Central
O,in
O,advance
O,of
O,diamond
O,drilling
O,","
O,results
O,include
O,:
B-D,16m
B-E,@
B-P,6.67g/t
B-M,Au
B-E,from
B-D,20m
B-E,including
B-D,4m
B-E,@
B-P,24.10g/t
B-M,Au
B-H,(
I-H,21TBRC014
I-H,)
B-E,o
B-D,29m
B-E,@
B-P,1.95g/t
B-M,Au
B-E,from
B-D,32m
B-E,including
B-D,3m
B-E,@
B-P,5.23g/t
B-M,Au
O,&
B-E,o
B-D,6m
B-E,@
B-P,4.06g/t
B-M,Au
B-H,(
I-H,21TBRC015
I-H,)
B-D,21m
B-E,@
B-P,2.28g/t
B-M,Au
B-E,from
B-D,100m
B-E,including
B-D,4m
B-E,@
B-P,5.14g/t
B-M,Au
B-H,(
I-H,21TBRC013
I-H,)
B-E,o
B-D,11m
B-E,@
B-P,1.25g/t
B-M,Au
B-E,from
B-D,66m
B-H,(
I-H,21TBRC014
I-H,)
O,o
O,
O,These
O,results
O,sit
O,partially
O,outside
O,the
O,Mineral
O,Resource
O,and
O,change
O,the
O,interpretation
O,of
O,the
O,mineralisation
O,at
O,Turnberry
O,Central
O,with
O,a
O,new
O,shallow
O,oxide
O,lode
O,appearing
O,along
O,strike
O,to
O,the
O,northwest
O,","
O,which
O,has
O,not
O,previously
O,been
O,drill
O,tested
O,
O,Final
O,results
O,returned
O,from
O,St
O,Anne
O,’
O,s
O,showing
O,further
O,shallow
O,gold
O,mineralisation
O,3.5km
O,south
O,of
O,the
O,610
O,","
O,000oz
O,Turnberry
O,Mineral
O,Resource
O,","
O,including
O,:
B-D,20m
B-E,@
B-P,1.01g/t
B-M,Au
B-E,from
B-D,40m
B-E,including
B-D,1m
B-E,@
B-P,4.08g/t
B-M,Au
O,","
B-E,o
B-D,1m
B-E,@
B-P,4.69g/t
B-M,Au
B-E,&
B-D,1m
B-E,@
B-P,3.50g/t
B-M,Au
B-H,(
I-H,21SARC001
I-H,)
O,
O,St
O,Anne
O,’
O,s
O,does
O,not
O,have
O,a
O,reported
O,Mineral
O,Resource
O,","
O,however
O,further
O,drilling
O,is
O,scheduled
O,to
O,commence
O,in
O,late
O,February
O,targeting
O,strike
O,extensions
O,of
O,the
O,results
O,reported
O,in
O,January
O,","
O,including
O,:
B-D,24m
B-E,@
B-P,4.81g/t
B-M,Au
B-E,from
B-D,68m
B-E,including
B-D,4m
B-E,@
B-P,20.30g/t
B-M,Au
B-H,(
I-H,21SARC002
I-H,)
B-E,o
B-D,36m
B-E,@
B-P,1.02g/t
B-M,Au
B-E,from
B-D,24m
B-E,including
B-D,8m
B-E,@
B-P,2.35g/t
B-M,Au
B-H,(
I-H,21SARC004
I-H,)
B-E,o
B-D,8m
B-E,@
B-P,2.66g/t
B-M,Au
B-E,from
B-D,104m
B-E,including
B-D,1m
B-E,@
B-P,16.45g/t
B-M,Au
B-H,(
I-H,21SARC008
I-H,)
O,o
O,
O,Approximately
O,6
O,","
B-D,900m
O,of
O,drill
O,samples
O,from
O,the
O,Murchison
O,remain
O,in
O,the
O,laboratory
O,awaiting
O,assay
O,","
O,in
O,transit
O,or
O,on
O,core
O,racks
O,being
O,processed
O,in
O,preparation
O,for
O,sampling
O,Meeka
O,Gold
O,Limited
O,(
O,ASX
O,:
O,MEK
O,)
O,(
O,“
O,Meeka
O,”
O,or
O,“
O,the
O,Company
O,”
O,)
O,is
O,pleased
O,to
O,report
O,results
O,from
O,the
O,RC
O,drilling
O,at
O,Turnberry
O,and
O,St
O,Anne
O,’
O,s
O,","
O,as
O,part
O,of
O,the
O,ongoing
O,drilling
O,campaign
O,at
O,the
O,Company
O,’
O,s
O,Murchison
O,Gold
O,Project.
O,The
O,new
O,results
O,from
O,Turnberry
O,Central
O,are
O,from
O,RC
O,pre-collar
O,drilling
O,completed
O,in
O,advance
O,of
O,deeper
O,diamond
O,tails
O,(
O,targeting
O,the
O,underground
O,portion
O,of
O,the
O,resource
O,)
O,.
O,The
O,RC
O,drilling
O,intercepted
O,broad
O,zones
O,of
O,shallow
O,gold
O,mineralisation
O,outside
O,the
O,current
O,Mineral
O,Resource
O,interpretation.
O,The
O,mineralisation
O,appears
O,to
O,strike
O,to
O,the
O,northwest
O,away
O,from
O,the
O,Mineral
O,Resource
O,and
O,has
O,not
O,previously
O,been
O,targeted
O,by
O,drilling.
O,Based
O,on
O,the
O,width
O,and
