tag,sentence
O,ABN
O,64
O,617
O,614
O,598
O,ABN
O,64
O,617
O,614
O,598
O,ANNUAL
O,REPORT
O,FOR
O,THE
O,YEAR
O,ENDED
O,30
O,JUNE
O,2018
O,Riversgold
O,Limited
O,ABN
O,64
O,617
O,614
O,598
O,Corporate
O,Directory
O,Directors
O,Rod
O,Webster
O,(
O,Non-Executive
O,Chairman
O,)
O,Allan
O,Kelly
O,(
O,Managing
O,Director
O,)
O,Jeff
O,Foster
O,(
O,Non-Executive
O,Director
O,)
O,Company
O,Secretary
O,Kevin
O,Hart
O,Principal
O,and
O,Registered
O,Office
O,Suite
O,8
O,","
O,7
O,The
O,Esplanade
O,Mt
O,Pleasant
O,","
O,Western
O,Australia
O,6153
O,Telephone
O,(
O,08
O,)
O,9316
O,9100
O,Facsimilie
O,(
O,08
O,)
O,9315
O,5475
O,Web
O,www.riversgold.com.au
O,Auditor
O,HLB
O,Mann
O,Judd
O,Level
O,4
O,","
O,130
O,Stirling
O,Street
O,Perth
O,","
O,Western
O,Australia
O,6000
O,Share
O,Registry
O,Computershare
O,Investor
O,Services
O,Pty
O,Ltd
O,Level
O,11
O,","
O,172
O,St
O,Georges
O,Terrace
O,Perth
O,","
O,Western
O,Australia
O,6000
O,Telephone
O,(
O,08
O,)
O,9323
O,2000
O,Securities
O,Exchange
O,Listing
O,The
O,Company
O,’
O,s
O,shares
O,are
O,quoted
O,on
O,the
O,Australian
O,Securities
O,Exchange.
O,The
O,home
O,exchange
O,is
O,Perth
O,","
O,Western
O,Australia.
O,ASX
O,Code
O,RGL
O,Company
O,Information
O,The
O,Company
O,was
O,incorporated
O,and
O,registered
O,under
O,the
O,Corporations
O,Act
O,2001
O,in
O,Western
O,Australia
O,on
O,24
O,February
O,2017.
O,The
O,Company
O,changed
O,its
O,name
O,from
O,Alcam
O,Gold
O,Pty
O,Ltd
O,to
O,Riversgold
O,Limited
O,on
O,becoming
O,a
O,public
O,company
O,on
O,9
O,June
O,2017.
O,The
O,Company
O,is
O,domiciled
O,in
O,Australia.
O,Corporate
O,Governance
O,The
O,Company
O,has
O,adopted
O,the
O,3rd
O,Edition
O,of
O,the
O,ASX
O,Corporate
O,Governance
O,Recommendations.
O,A
O,summary
O,statement
O,which
O,has
O,been
O,approved
O,by
O,the
O,Board
O,","
O,together
O,with
O,current
O,policies
O,and
O,charters
O,","
O,is
O,available
O,on
O,the
O,Company
O,Website
O,:
O,www.riversgold.com.au.
O,Riversgold
O,Limited
O,ABN
O,64
O,617
O,614
O,598
O,Contents
O,Page
O,Page
O,Chairman
O,’
O,s
O,Letter
O,2
O,Review
O,of
O,Operations
O,3-16
O,Directors
O,’
O,Report
O,17-28
O,Auditor
O,’
O,s
O,Independence
O,Declaration
O,29
O,Consolidated
O,Statement
O,of
O,Profit
O,or
O,Loss
O,and
O,Other
O,30
O,Comprehensive
O,Income
O,Consolidated
O,Statement
O,of
O,Financial
O,Position
O,31
O,Consolidated
O,Statement
O,of
O,Changes
O,in
O,Equity
O,32
O,Consolidated
O,Statement
O,of
O,Cash
O,Flows
O,33
O,Notes
O,to
O,the
O,Consolidated
O,Financial
O,Statements
O,34-66
O,Directors
O,’
O,Declaration
O,67
O,Independent
O,Auditor
O,’
O,s
O,Report
O,68-72
O,Additional
O,ASX
O,Information
O,73-75
O,Tenement
O,Schedule
O,76-77
O,1
O,Riversgold
O,Limited
O,ABN
O,64
O,617
O,614
O,598
O,Chairman
O,’
O,s
O,Letter
O,Dear
O,Fellow
O,Shareholder
O,It
O,is
O,with
O,great
O,pleasure
O,that
O,I
O,present
O,you
O,with
O,the
O,2018
O,Annual
O,Report
O,for
O,Riversgold.
O,Financial
O,Year
O,2018
O,saw
O,a
O,number
O,of
O,significant
O,achievements
O,by
O,Riversgold
O,including
O,and
O,following
O,the
O,completion
O,of
O,its
O,$6
O,million
O,Initial
O,Public
O,Offer
O,and
O,subsequent
O,listing
O,on
O,the
O,ASX
O,in
O,October
O,2017.
O,The
O,successful
O,listing
O,was
O,achieved
O,in
O,a
O,difficult
O,investment
O,market
O,for
O,mineral
O,exploration
O,companies
O,and
O,was
O,aided
O,by
O,the
O,support
O,of
O,our
O,cornerstone
O,investor
O,Evolution
O,Mining
O,Limited
O,which
O,remains
O,a
O,supportive
O,shareholder
O,today.
O,Whilst
O,investor
O,sentiment
O,in
O,the
O,period
O,since
O,Riversgold
O,’
O,s
O,listing
O,has
O,remained
O,challenging
O,for
O,gold
O,exploration
O,companies
O,","
O,the
O,Company
O,has
O,advanced
O,its
O,two-pronged
O,exploration
O,strategy
O,and
O,delivered
O,a
O,number
O,of
O,promising
O,early
O,results.
O,This
O,strategy
O,combines
O,lower
O,risk
O,","
O,year-round
O,exploration
O,for
O,deposits
O,with
O,near-term
O,production
O,potential
O,at
O,the
O,Kurnalpi
O,Projects
O,in
O,Western
O,Australia
O,’
O,s
O,Eastern
O,Goldfields
O,with
O,higher
O,risk
O,exploration
O,for
O,larger
O,targets
O,in
O,Alaska
O,","
O,South
O,Australia
O,and
O,Cambodia.
O,Riversgold
O,’
O,s
O,activities
O,in
O,WA
O,commenced
O,within
O,two
O,weeks
O,of
O,the
O,ASX
O,listing
O,with
O,a
O,maiden
O,drill
O,program
O,at
O,the
O,Yilgani
O,prospect.
O,Subsequent
O,drill
O,programs
O,at
O,the
O,Farr-Jones
O,and
O,Cutler
O,prospects
O,produced
O,a
O,number
O,of
O,high-grade
O,results
O,and
O,follow
O,up
O,work
O,at
O,these
O,prospects
O,","
O,and
O,at
O,neighbouring
O,geochemical
O,anomalies
O,","
O,remains
O,a
O,priority.
O,Riversgold
O,has
O,also
O,completed
O,permitting
O,at
O,its
O,Queen
O,Lapage
O,prospect
O,","
O,a
O,15
O,kilometre
O,long
O,segment
O,of
O,the
O,mineralised
O,Randell
O,Shear
O,Zone
O,hosted
O,beneath
O,a
O,salt
O,lake
O,and
O,along
O,strike
O,from
O,historic
O,mining
O,operations.
O,Queen
O,Lapage
O,is
O,one
O,of
O,the
O,most
O,attractive
O,exploration
O,targets
O,at
O,Kurnalpi
O,due
O,to
O,the
O,potential
O,for
O,a
O,gold
O,discovery
O,of
O,significant
O,scale
O,and
O,will
O,be
O,a
O,key
O,target
O,for
O,drilling
O,in
O,FY2019.
O,The
O,Kurnalpi
O,Projects
O,are
O,in
O,an
O,excellent
O,location
O,close
O,to
O,a
O,number
O,of
O,existing
O,gold
O,processing
O,facilities
O,","
O,mining
O,infrastructure
O,and
O,a
O,skilled
O,workforce
O,","
O,so
O,there
O,is
O,the
O,opportunity
O,to
O,potentially
O,fast
O,track
O,the
O,monetisation
O,of
O,even
O,modest
O,sized
O,gold
O,deposits.
O,In
O,Alaska
O,","
O,Riversgold
O,completed
O,its
O,maiden
O,exploration
O,program
O,in
O,an
O,area
O,150km
O,south-west
O,of
O,Donlin
O,Creek
O,","
O,one
O,of
O,the
O,world
O,’
O,s
O,largest
O,gold
O,discoveries
O,at
O,45
O,million
O,ounces.
O,Riversgold
O,’
O,s
O,project
O,area
O,contains
O,multiple
O,occurrences
O,of
O,high-grade
O,rock
O,chips
O,with
O,coincident
O,geophysical
O,anomalism
O,in
O,a
O,highly
O,mineralised
O,area
O,with
O,little
O,to
O,no
O,previous
O,drilling.
O,The
O,geochemical
O,and
O,geophysical
O,surveying
O,completed
O,during
O,the
O,2018
O,Alaskan
O,field
O,season
O,further
O,confirmed
O,the
O,highly
O,prospective
O,nature
O,of
O,the
O,prospects
O,and
O,generated
O,a
O,number
O,of
O,exciting
O,new
O,targets.
O,Unfortunately
O,","
O,the
O,ability
O,to
O,complete
O,a
O,significant
O,drill
O,program
O,was
O,cut
O,short
O,by
O,the
O,limited
O,field
O,season
O,and
O,mechanical
O,issues
O,with
O,the
O,drill
O,rig
O,","
O,but
O,we
O,look
O,forward
O,to
O,advancing
O,these
O,targets
O,in
O,2019.
O,In
O,South
O,Australia
O,Riversgold
O,has
O,successfully
O,completed
O,permitting
O,for
O,drilling
O,at
O,the
O,Churchill
O,Dam
O,prospect
O,which
O,will
O,be
O,completed
O,in
O,the
O,coming
O,months.
O,Riversgold
O,has
O,also
O,been
O,active
O,in
O,adding
O,prospective
O,tenure
O,during
O,the
O,period
O,with
O,the
O,acquisition
O,of
O,the
O,previously
O,mentioned
O,Cutler
O,prospect
O,at
O,Kurnalpi
O,","
O,the
O,Burt
O,Lagoon
O,prospect
O,in
O,South
O,Australia
O,and
O,the
O,Gemuk
O,and
O,Midway
O,Hill
O,prospects
O,in
O,Alaska
O,","
O,which
O,are
O,both
O,expected
O,to
O,feature
O,in
O,the
O,next
O,Alaskan
O,drilling
O,season.
O,Riversgold
O,’
O,s
O,success
O,in
O,its
O,exploration
O,activities
O,to
O,date
O,is
O,due
O,in
O,no
O,small
O,part
O,to
O,the
O,expertise
O,and
O,dedication
O,of
O,the
O,Managing
O,Director
O,and
O,the
O,exploration
O,team
O,","
O,ably
O,supported
O,by
O,the
O,Office
O,Manager
O,and
O,the
O,Company
O,’
O,s
O,contractors
O,and
O,consultants
O,","
O,and
O,as
O,Chairman
O,I
O,would
O,like
O,to
O,thank
O,them
O,all
O,for
O,their
O,efforts
O,to
O,date.
O,In
O,closing
O,I
O,would
O,like
O,again
O,to
O,acknowledge
O,the
O,ongoing
O,support
O,of
O,our
O,Shareholders
O,and
O,other
O,stakeholders
O,and
O,look
O,forward
O,to
O,building
O,on
O,Riversgold
O,’
O,s
O,successes
O,in
O,the
O,next
O,12
O,months.
O,Yours
O,sincerely
O,Rod
O,Webster
O,2
O,Riversgold
O,Limited
O,ABN
O,64
O,617
O,614
O,598
O,Review
O,of
O,Operations
O,Highlights
O,•
O,Successful
O,Initial
O,Public
O,Offer
O,and
O,listing
O,on
O,the
O,ASX
O,on
O,10
O,October
O,2017
O,•
O,New
O,high-grade
O,gold
O,discovery
O,at
O,Farr-Jones
O,with
O,first
O,drill
O,programme
O,•
O,Acquisitions
O,at
O,Cutler
O,(
O,Kurnalpi
O,)
O,and
O,Burt
O,Lagoon
O,(
O,South
O,Australia
O,)
O,•
O,New
O,claims
O,staked
O,at
O,Midway
O,Hill
O,and
O,Gemuk
O,Mountain
O,(
O,Alaska
O,)
O,•
O,high-grade
O,gold
O,results
O,from
O,drilling
O,along
O,500m
O,long
O,mineralised
O,structure
O,at
O,Cutler
O,•
O,2.6km
O,long
O,bedrock
O,gold
O,target
O,defined
O,with
O,aircore
O,drilling
O,at
O,Yilgani
O,•
O,New
O,JV
O,with
O,Alloy
O,Resources
O,at
O,Kurnalpi
O,•
O,Alaskan
O,fieldwork
O,programmes
O,commenced
O,Overview
O,Riversgold
O,Limited
O,(
O,“
O,Riversgold
O,”
O,or
O,“
O,the
O,Company
O,”
O,)
O,completed
O,a
O,successful
O,initial
O,Public
O,Offering
O,(
O,IPO
O,)
