tag,sentence
O,LEFROY
O,EXPLORATION
O,LIMITED
O,ANNUAL
O,REPORT
O,30
O,June
O,2019
O,Incorporated
O,in
O,the
O,British
O,Virgin
O,Islands
O,IBC
O,No
O,29457
O,Australian
O,Registered
O,Body
O,Number
O,052
O,123
O,930
O,Corporate
O,Information
O,Directors
O,Gordon
O,Galt
O,(
O,Non
O,–
O,executive
O,Chairman
O,)
O,Michael
O,Davies
O,(
O,Non
O,-
O,executive
O,Director
O,)
O,Geoffrey
O,Pigott
O,(
O,Non
O,-
O,executive
O,Director
O,)
O,Wade
O,Johnson
O,(
O,Managing
O,Director
O,)
O,Company
O,Secretary
O,Susan
O,Hunter
O,Registered
O,Offices
O,11
O,Ventnor
O,Avenue
O,Equity
O,Trust
O,(
O,BVI
O,)
O,Limited
O,(
O,Registered
O,Agent
O,)
O,WEST
O,PERTH
O,WA
O,6005
O,P.O.
O,Box
O,438
O,Telephone
O,:
O,+618
O,9321
O,0984
O,Palm
O,Grove
O,House
O,Road
O,Town
O,","
O,Tortola
O,British
O,Virgin
O,Islands
O,Telephone
O,:
O,(
O,284
O,)
O,494-2616
O,Principal
O,Place
O,of
O,Business
O,Level
O,2
O,","
O,11
O,Ventnor
O,Avenue
O,WEST
O,PERTH
O,WA
O,6005
O,Bankers
O,Australia
O,&
O,New
O,Zealand
O,Banking
O,Corporation
O,West
O,Perth
O,Business
O,Centre
O,Hay
O,Street
O,West
O,Perth
O,WA
O,6005
O,Share
O,Registries
O,Computershare
O,Investor
O,Services
O,Pty
O,Ltd
O,Equity
O,Trust
O,(
O,BVI
O,)
O,Limited
O,Level
O,11
O,","
O,172
O,St
O,George
O,’
O,s
O,Terrace
O,P.O.
O,Box
O,438
O,Perth
O,WA
O,6000
O,Palm
O,Grove
O,House
O,Telephone
O,:
O,+618
O,9323
O,2000
O,Road
O,Town
O,","
O,Tortola
O,British
O,Virgin
O,Islands
O,Telephone
O,:
O,(
O,284
O,)
O,494-2616
O,Auditors
O,Ernst
O,&
O,Young
O,11
O,Mounts
O,Bay
O,Road
O,Perth
O,WA
O,6000
O,Email
O,info@lefroyex.com
O,Internet
O,Address
O,http
O,:
O,//lefroyex.com
O,Stock
O,Exchange
O,Listing
O,Lefroy
O,Exploration
O,Limited
O,shares
O,are
O,listed
O,on
O,the
O,Australian
O,Securities
O,Exchange
O,(
O,ASX
O,code
O,:
O,LEX
O,)
O,Chairmans
O,’
O,Letter
O,4
O,Directors
O,’
O,Report
O,5
O,Consolidated
O,Statement
O,of
O,Profit
O,or
O,Loss
O,and
O,other
O,Comprehensive
O,Income
O,22
O,Consolidated
O,Statement
O,of
O,Financial
O,Position
O,23
O,Consolidated
O,Statement
O,of
O,Changes
O,in
O,Equity
O,24
O,Consolidated
O,Statement
O,of
O,Cash
O,Flows
O,25
O,Notes
O,to
O,the
O,Consolidated
O,Financial
O,Statements
O,25
O,Directors
O,’
O,Declaration
O,48
O,Independent
O,Auditor
O,’
O,s
O,Report
O,49
O,ASX
O,Additional
O,Information
O,53
O,CHAIRMANS
O,’
O,LETTER
O,Dear
O,Shareholders
O,The
O,2019
O,financial
O,year
O,has
O,been
O,the
O,second
O,full
O,year
O,of
O,Lefroy
O,’
O,s
O,exploration
O,activities.
O,Before
O,moving
O,onto
O,LEX
O,’
O,s
O,plans
O,it
O,is
O,clear
O,that
O,the
O,current
O,gold
O,price
O,","
O,especially
O,in
O,Australian
O,dollar
O,terms
O,","
O,is
O,very
O,supportive
O,of
O,gold
O,exploration.
O,Gold
O,continues
O,to
O,play
O,its
O,part
O,as
O,a
O,stable
O,value
O,asset
O,in
O,uncertain
O,times.
O,The
O,advent
O,of
O,negative
O,interest
O,rates
O,should
O,also
O,support
O,gold
O,for
O,many
O,years
O,into
O,the
O,future.
O,In
O,this
O,environment
O,even
O,small
O,gold
O,discoveries
O,are
O,valuable
O,","
O,with
O,every
O,10
O,","
O,000
O,ounces
O,being
O,worth
O,over
O,$20m
O,in
O,gross
O,terms.
O,We
O,already
O,have
O,some
O,of
O,these
O,and
O,have
O,moved
O,to
O,put
O,them
O,under
O,ML
O,’
O,s
O,","
O,but
O,of
O,course
O,we
O,are
O,focused
O,on
O,finding
O,more
O,meaningful
O,orebodies
O,on
O,our
O,extremely
O,prospective
O,ground.
O,As
O,promised
O,last
O,year
O,we
O,have
O,delivered
O,on
O,our
O,intentions
O,to
O,accelerate
O,exploration
O,compared
O,to
O,FY18
O,when
O,we
O,completed
O,131
O,holes
O,for
O,8536m.
O,In
O,FY19
O,we
O,did
O,177
O,holes
O,for
O,13
O,","
O,874m
O,on
O,our
O,own
O,","
O,and
O,in
O,addition
O,at
O,the
O,Western
O,Lefroy
O,project
O,Gold
O,Fields
O,completed
O,extensive
O,geophysical
O,work
O,and
O,602
O,holes
O,for
O,33
O,","
O,141m.
O,So
O,","
O,in
O,total
O,779
O,holes
O,for
O,47
O,","
O,015m
O,were
O,completed
O,on
O,Lefroy
O,and
O,Lefroy
O,JV
O,ground
O,during
O,the
O,year.
O,This
O,effort
O,has
O,continued
O,to
O,demonstrate
O,the
O,significant
O,gold
O,endowment
O,of
O,our
O,ground.
O,The
O,current
O,year
O,is
O,expected
O,to
O,show
O,more
O,of
O,the
O,fruits
O,of
O,all
O,this
O,“
O,groundwork
O,”
O,.
O,Hopefully
O,we
O,will
O,define
O,some
O,special
O,zones
O,where
O,we
O,can
O,move
O,towards
O,resource
O,definition
O,and
O,then
O,onward
O,to
O,development.
O,At
O,Western
O,Lefroy
O,Gold
O,Fields
O,has
O,continued
O,to
O,explore
